fecha,BroadDollar,BRL,EUR,GBP,TED
2018-02-01,117.667320987518,3.25065263157895,1.23396842105263,1.39608421052632,0.305263157894737
2018-03-01,117.992045631463,3.27896818181818,1.23339545454545,1.39755909090909,0.476666666666667
2018-04-01,117.987872509061,3.40888571428571,1.22695238095238,1.40791904761905,0.5915
2018-05-01,121.380365147901,3.6316,1.18226363636364,1.34698181818182,0.46952380952381
2018-06-01,123.344995749287,3.77104761904762,1.16791428571429,1.32941904761905,0.431904761904762
2018-07-01,123.580127188494,3.82209523809524,1.16846190476191,1.31619047619048,0.382380952380952
2018-08-01,124.424070686099,3.93332173913043,1.15466086956522,1.28783913043478,0.290909090909091
2018-09-01,124.694090687437,4.10874736842105,1.16669473684211,1.30663157894737,0.224736842105263
2018-10-01,125.516718363152,3.76111363636364,1.14875909090909,1.30118636363636,0.215
2018-11-01,126.978990034741,3.78595,1.13639,1.289995,0.323
2018-12-01,127.025729293288,3.88335555555556,1.13803888888889,1.26637222222222,0.424444444444445
2019-01-01,125.091772918173,3.735565,1.14179,1.29007,0.4
2019-02-01,125.059544840742,3.72443333333333,1.13494444444444,1.30163333333333,0.29
2019-03-01,125.464535938125,3.84074761904762,1.12961428571429,1.31665714285714,0.203333333333333
2019-04-01,125.595959778972,3.89742272727273,1.1234,1.30293636363636,0.207
2019-05-01,126.747630836989,3.99149090909091,1.11869090909091,1.28545,0.180476190476191
2019-06-01,126.167971607836,3.855685,1.129515,1.26751,0.227
2019-07-01,125.785972237849,3.77851363636364,1.12114545454545,1.24608636363636,0.195
2019-08-01,127.996996042556,4.02196818181818,1.11286818181818,1.21598181818182,0.216190476190476
2019-09-01,128.241330283095,4.1195,1.10112,1.236865,0.2305
2019-10-01,127.609915960813,4.08254545454546,1.10581818181818,1.26566363636364,0.33
2019-11-01,127.4057437512,4.15579473684211,1.10505789473684,1.28842105263158,0.362105263157895
2019-12-01,126.695413680303,4.10448571428571,1.11136666666667,1.31090476190476,0.372631578947368
2020-01-01,126.006544771246,4.1511619047619,1.10976666666667,1.30764285714286,0.298095238095238
2020-02-01,127.570875381935,4.34701578947368,1.09107368421053,1.29529473684211,0.162105263157895
2020-03-01,132.284339704028,4.8862,1.10459090909091,1.23688636363636,0.815454545454546
2020-04-01,134.752022425184,5.31714090909091,1.08710909090909,1.24196818181818,0.9605
2020-05-01,134.024775127485,5.639445,1.09073,1.23019,0.275263157894737
2020-06-01,130.812940538238,5.18841363636364,1.1259,1.25232727272727,0.151818181818182
2020-07-01,129.734583564606,5.27351818181818,1.14882727272727,1.27012272727273,0.140909090909091
2020-08-01,127.827530388396,5.46853333333333,1.18311428571429,1.31426666666667,0.149
2020-09-01,127.169277909997,5.39997142857143,1.17850952380952,1.29468095238095,0.128571428571429
2020-10-01,126.553540010679,5.6253,1.17678095238095,1.29797619047619,0.12
2020-11-01,124.715664113275,5.44821111111111,1.18262777777778,1.31983333333333,0.127894736842105
2020-12-01,122.311836304422,5.14469523809524,1.2168,1.34342857142857,0.147619047619048
2021-01-01,121.861561558899,5.36728888888889,1.21776666666667,1.36413888888889,0.138421052631579
2021-02-01,122.440639929736,5.41315263157895,1.20939473684211,1.38670526315789,0.148421052631579
2021-03-01,123.883023423298,5.63511739130435,1.19016086956522,1.38632608695652,0.157826086956522
2021-04-01,123.113123360516,5.56856363636364,1.19654090909091,1.38449545454545,0.165
2021-05-01,121.560969396546,5.28523,1.21463,1.40835,0.136315789473684
2021-06-01,121.960398996326,5.02853636363636,1.20482727272727,1.40247272727273,0.0963636363636364
2021-07-01,123.58426517703,5.16109523809524,1.1821380952381,1.38078095238095,0.0780952380952381
2021-08-01,123.955047877277,5.24869545454545,1.17669545454546,1.37968181818182,0.0690476190476191
2021-09-01,124.000093987368,5.27899523809524,1.17649047619048,1.37320476190476,0.0819047619047619
2021-10-01,124.677500147676,5.54163,1.159985,1.37009,0.074
2021-11-01,125.690006605477,5.56676,1.14159,1.34626,0.107
2021-12-01,126.580564459087,5.65487619047619,1.13008095238095,1.33029523809524,0.144
2022-01-01,125.741910254524,5.530045,1.131675,1.355525,0.113076923076923
2022-02-01,125.698693217302,5.1984,1.13490526315789,1.35402105263158,
2022-03-01,127.112117544525,4.97639565217391,1.10185217391304,1.31681304347826,
2022-04-01,128.0717706074,4.75471904761905,1.08029523809524,1.29334285714286,
2022-05-01,130.834349009865,4.96149047619048,1.05671904761905,1.2438380952381,
2022-06-01,131.19453098316,5.04768095238095,1.05671904761905,1.23204285714286,
2022-07-01,134.173638093974,5.368245,1.016825,1.198665,
2022-08-01,133.699856397746,5.14041304347826,1.01287826086957,1.1983,
2022-09-01,137.281626631409,5.24356666666667,0.989880952380952,1.13197142857143,
2022-10-01,139.343131140639,5.252105,0.985295,1.133225,
