fecha,Cred_Total,Cred_Total_FXadj,gap,tcn_yoy,fx_share
2020-11-01,7.43865399241273,2.40028712157068,5.03836687084205,8.93802452862229,0.418189875626922
2020-12-01,7.22527629222916,2.86856816948144,4.35670812274771,7.6651131492615,0.412466529410445
2021-01-01,10.5243330820905,4.79895062285745,5.72538245923302,5.94045423363905,0.406722480662195
2021-02-01,7.61643609616243,3.57638671372329,4.04004938243914,3.09292483104022,0.404752767613137
2021-03-01,6.19755124890822,4.91825178573202,1.2792994631762,-0.561186026954497,0.396680105144438
2021-04-01,8.91114069061114,6.33079728673351,2.58034340387763,-1.52735932624414,0.409222908995046
2021-05-01,8.16616413504572,4.89302796778586,3.27313616725986,1.93966672302681,0.4094464882263
2021-06-01,5.44339411669981,2.59923834562412,2.84415577107569,0.536930116802359,0.400390850539247
2021-07-01,4.94460965735699,1.66580955909539,3.2788000982616,-0.761559745391893,0.403150554658423
2021-08-01,5.21909275041192,1.83971223381321,3.37938051659872,-0.352348397820912,0.40295352844474
2021-09-01,5.19474052988709,2.29339297085562,2.90134755903146,-1.23388216474923,0.404485184956959
2021-10-01,4.3676122701902,1.86373154095112,2.50388072923908,-1.59047598508608,0.407401493945512
2021-11-01,4.29181941873853,2.98335235524396,1.30846706349457,-2.50548004583415,0.404243272176521
2021-12-01,5.83547878374886,3.64751754937611,2.18796123437275,-1.84963622787925,0.410515972694075
2022-01-01,3.14265078697091,1.63633471404951,1.5063160729214,1.21882767598642,0.419107961748913
2022-02-01,4.88419934343474,2.02630292910111,2.85789641433363,3.61436593713,0.41678688808821
2022-03-01,5.43177072436405,1.19155936677202,4.24021135759203,6.47113153092538,0.419831153323761
2022-04-01,1.77748881131501,0.0092906182261876,1.76819819308882,6.88203850398006,0.42056604966335
2022-05-01,2.27494683674041,1.43342118883194,0.84152564790847,2.01598962112315,0.42650345377414
2022-06-01,3.29777711919756,2.7193695615324,0.578407557665162,1.6843290632397,0.430310527621912
2022-07-01,1.49695779881982,3.12105940696423,-1.62410160814441,0.295043295705266,0.434199777173712
2022-08-01,1.48924606857088,2.86204351179411,-1.37279744322323,-0.750534495298549,0.437049305083053
2022-09-01,2.98873762780179,3.08333178738871,-0.0945941595869249,1.09410309170965,0.442757486161639
2022-10-01,3.30099478191437,2.35662328821962,0.944371493694751,3.90672966090402,0.445913601542513
2022-11-01,2.15165170921929,1.28639442600573,0.865257283213561,4.75344111009493,0.439900613540749
2022-12-01,1.87748974327282,0.477124620196512,1.40036512307631,6.20815027835535,0.443745375373584
2023-01-01,0.796575247175779,0.789831597610169,0.00674364956561036,5.52760695414041,0.442526921202295
2023-02-01,2.09021994324772,1.94686259669983,0.14335734654789,4.67842716897025,0.43993551363456
2023-03-01,1.72199503279504,1.12754867342526,0.594446359369782,3.18491275382857,0.43526853450384
2023-04-01,2.99773277111397,1.05352513017503,1.94420764093894,4.6860774185095,0.436926135039477
2023-05-01,2.59863562371547,0.683621810329371,1.9150138133861,5.17894906101315,0.439412777485313
2023-06-01,3.57061492635433,1.9059675059953,1.66464742035903,5.73846124462678,0.439253370623622
2023-07-01,6.58117017761197,3.35490392010196,3.22626625751001,5.88633823922762,0.439842331920015
2023-08-01,7.3877538397592,4.46289204244388,2.92486179731533,5.79982701482076,0.445391520699719
2023-09-01,6.32570628012585,4.76553396225694,1.56017231786891,4.32759687311441,0.449079142272401
2023-10-01,6.52807917785616,4.69208194788009,1.83599722997607,2.89818536886877,0.449046129955516
2023-11-01,7.12756622160851,5.16924396331189,1.95832225829662,3.62938414825846,0.445962950002805
2023-12-01,7.77457535784014,6.61884729623194,1.1557280616082,1.33381310278371,0.444223208212802
2024-01-01,7.14166891977941,6.08578555026311,1.0558833695163,-1.22297207094604,0.443574803793613
2024-02-01,8.11341501051262,6.88298109459158,1.23043391592104,-0.096125630034738,0.439785372629103
2024-03-01,9.33901529688228,7.65842429200907,1.68059100487321,1.84947915948051,0.445669664982579
2024-04-01,11.6057616171137,9.38416068043997,2.22160093667376,3.23964991544468,0.441210551135669
2024-05-01,10.9738234761496,8.98412248357918,1.98970099257043,4.15176878022618,0.438581965350181
2024-06-01,10.7017437178787,8.2095014224038,2.49224229547487,3.83343960258451,0.444043144303387
2024-07-01,10.2173795554833,8.07755621693289,2.13982333855041,3.87752550776046,0.440790889879002
2024-08-01,11.6114656668224,8.59976115604548,3.01170451077693,4.41205123173503,0.445137725228888
2024-09-01,12.0891769727932,8.07381457375154,4.0153623990417,6.71405637583209,0.444115369140311
2024-10-01,13.0833676270949,10.4122633844684,2.67110424262651,6.52466153829105,0.446061913562369
2024-11-01,13.7925561118942,11.4794199079298,2.31313620396438,4.87641947187265,0.446421805119642
2024-12-01,13.4502240272887,10.7558779475505,2.69434607973817,6.47601955317205,0.449338992521971
2025-01-01,15.0966872201404,11.866016297832,3.23067092230838,8.37135801482878,0.450388445557729
2025-02-01,15.4601818125923,11.5676570612849,3.89252475130739,8.40684092617357,0.447519439885773
2025-03-01,16.0285770967597,11.9101470683334,4.11843002842624,8.81856896142343,0.450034993065676
2025-04-01,14.0583172168149,11.6070958951378,2.45122132167715,8.11020516305179,0.448417707294864
2025-05-01,15.6096176846693,12.8005962886706,2.80902139599868,6.39181700376659,0.443450297787449
2025-06-01,14.8683148035661,13.7045049331496,1.16380987041651,5.65994140567592,0.439095084463655
2025-07-01,11.9661734082053,12.9274001727331,-0.961226764527877,-0.0493158299066043,0.437302929038825
2025-08-01,9.01475935148614,11.75160792404,-2.73684857255385,-3.69333192663952,0.436203855164739
2025-09-01,6.93555985474794,12.9507073363243,-6.01514748157637,-7.80261767215587,0.426977399189786
2025-10-01,7.13555026417814,12.1575976602035,-5.02204739602536,-10.2961387410592,0.431439566284257
2025-11-01,6.62075749959479,11.5145958948055,-4.89383839521072,-9.8192501113743,0.429428906739699
2025-12-01,4.78472576140592,12.5800408462246,-7.79531508481872,-13.8950664497909,0.415857549672799
