"horizon","response","shock","contribution"
13,"Cred_Real_Total","IMAEP_yoy",0.0355614486252342
13,"Cred_Real_Total","IPC_yoy",0.131347624876734
14,"Cred_Real_Total","VIX",0.0149123190020873
14,"Cred_Real_Total","SP500",0.00133568253671573
14,"Cred_Real_Total","DXY",0.0459207320388229
14,"Cred_Real_Total","US_10Y",0.0198025598342754
14,"Cred_Real_Total","FFER",0.0245182819093761
14,"Cred_Real_Total","Selic_rate",0.1018888803798
14,"Cred_Real_Total","d_ToT",0.00420891332074575
14,"Cred_Real_Total","FCI_ENDO_AVG",0.0555275883620093
14,"Cred_Real_Total","Cred_Real_Total",0.559729859713983
14,"Cred_Real_Total","IMAEP_yoy",0.0346318120025797
14,"Cred_Real_Total","IPC_yoy",0.137523370899605
15,"Cred_Real_Total","VIX",0.0145631376521702
15,"Cred_Real_Total","SP500",0.00126872702519517
15,"Cred_Real_Total","DXY",0.0555690098775457
15,"Cred_Real_Total","US_10Y",0.0189737737337212
15,"Cred_Real_Total","FFER",0.0293578906658946
15,"Cred_Real_Total","Selic_rate",0.106014019200826
15,"Cred_Real_Total","d_ToT",0.0040580237243796
15,"Cred_Real_Total","FCI_ENDO_AVG",0.0560180529728889
15,"Cred_Real_Total","Cred_Real_Total",0.537957378153083
15,"Cred_Real_Total","IMAEP_yoy",0.033668552931148
15,"Cred_Real_Total","IPC_yoy",0.142551434063147
16,"Cred_Real_Total","VIX",0.0141752266244686
16,"Cred_Real_Total","SP500",0.00121034998708204
16,"Cred_Real_Total","DXY",0.0657441412033649
16,"Cred_Real_Total","US_10Y",0.0182049819827111
16,"Cred_Real_Total","FFER",0.0343059724445313
16,"Cred_Real_Total","Selic_rate",0.109191431463454
16,"Cred_Real_Total","d_ToT",0.00400042959407636
16,"Cred_Real_Total","FCI_ENDO_AVG",0.0564912050055046
16,"Cred_Real_Total","Cred_Real_Total",0.517488835889928
16,"Cred_Real_Total","IMAEP_yoy",0.0327014467926705
16,"Cred_Real_Total","IPC_yoy",0.146485979012208
17,"Cred_Real_Total","VIX",0.0137639136032952
17,"Cred_Real_Total","SP500",0.00116070234113444
17,"Cred_Real_Total","DXY",0.0763081737624415
17,"Cred_Real_Total","US_10Y",0.0175002709021584
17,"Cred_Real_Total","FFER",0.039247714776817
17,"Cred_Real_Total","Selic_rate",0.111511764132047
17,"Cred_Real_Total","d_ToT",0.00404355973610265
17,"Cred_Real_Total","FCI_ENDO_AVG",0.0569611960206419
17,"Cred_Real_Total","Cred_Real_Total",0.4983439696337
17,"Cred_Real_Total","IMAEP_yoy",0.0317524209666719
17,"Cred_Real_Total","IPC_yoy",0.149406314124991
18,"Cred_Real_Total","VIX",0.0133427965805413
18,"Cred_Real_Total","SP500",0.00112025051339812
18,"Cred_Real_Total","DXY",0.0871334711512181
18,"Cred_Real_Total","US_10Y",0.0168596736395283
18,"Cred_Real_Total","FFER",0.0440765269052017
18,"Cred_Real_Total","Selic_rate",0.113073514379354
18,"Cred_Real_Total","d_ToT",0.00418633190505575
18,"Cred_Real_Total","FCI_ENDO_AVG",0.0574397371993206
18,"Cred_Real_Total","Cred_Real_Total",0.48052232918559
18,"Cred_Real_Total","IMAEP_yoy",0.030837009213435
18,"Cred_Real_Total","IPC_yoy",0.151408359327357
19,"Cred_Real_Total","VIX",0.0129236815836183
19,"Cred_Real_Total","SP500",0.00108975296598241
19,"Cred_Real_Total","DXY",0.098104671721054
19,"Cred_Real_Total","US_10Y",0.0162808344250014
19,"Cred_Real_Total","FFER",0.048697974883365
19,"Cred_Real_Total","Selic_rate",0.113977067004998
19,"Cred_Real_Total","d_ToT",0.00442053805449299
19,"Cred_Real_Total","FCI_ENDO_AVG",0.0579361683414706
19,"Cred_Real_Total","Cred_Real_Total",0.464006498268302
19,"Cred_Real_Total","IMAEP_yoy",0.0299655978144261
19,"Cred_Real_Total","IPC_yoy",0.15259721493729
20,"Cred_Real_Total","VIX",0.0125165955244477
20,"Cred_Real_Total","SP500",0.00107023119133097
20,"Cred_Real_Total","DXY",0.109119473566458
20,"Cred_Real_Total","US_10Y",0.0157602596034373
20,"Cred_Real_Total","FFER",0.0530323863001738
20,"Cred_Real_Total","Selic_rate",0.114320338426927
20,"Cred_Real_Total","d_ToT",0.00473258518351347
20,"Cred_Real_Total","FCI_ENDO_AVG",0.0584575653969985
20,"Cred_Real_Total","Cred_Real_Total",0.448765025473232
20,"Cred_Real_Total","IMAEP_yoy",0.0291445021907453
20,"Cred_Real_Total","IPC_yoy",0.153081037142735
21,"Cred_Real_Total","VIX",0.0121298619761775
21,"Cred_Real_Total","SP500",0.00106293372748205
21,"Cred_Real_Total","DXY",0.120088559086496
21,"Cred_Real_Total","US_10Y",0.0152941836500633
21,"Cred_Real_Total","FFER",0.0570162489844397
21,"Cred_Real_Total","Selic_rate",0.114195753054464
21,"Cred_Real_Total","d_ToT",0.00510533133494102
21,"Cred_Real_Total","FCI_ENDO_AVG",0.0590088747218602
21,"Cred_Real_Total","Cred_Real_Total",0.434755101954542
21,"Cred_Real_Total","IMAEP_yoy",0.0283768938328211
21,"Cred_Real_Total","IPC_yoy",0.152966257676712
22,"Cred_Real_Total","VIX",0.0117702211917786
22,"Cred_Real_Total","SP500",0.00106929267624308
22,"Cred_Real_Total","DXY",0.130934941505644
22,"Cred_Real_Total","US_10Y",0.0148791079886214
22,"Cred_Real_Total","FFER",0.0606025859633902
22,"Cred_Real_Total","Selic_rate",0.113688300195933
22,"Cred_Real_Total","d_ToT",0.0055198265743102
22,"Cred_Real_Total","FCI_ENDO_AVG",0.0595930670389373
22,"Cred_Real_Total","Cred_Real_Total",0.421924998584682
22,"Cred_Real_Total","IMAEP_yoy",0.0276635880902003
22,"Cred_Real_Total","IPC_yoy",0.15235407019026
23,"Cred_Real_Total","VIX",0.0114429754581388
23,"Cred_Real_Total","SP500",0.00109087314264916
23,"Cred_Real_Total","DXY",0.141592971467392
23,"Cred_Real_Total","US_10Y",0.0145120806710117
23,"Cred_Real_Total","FFER",0.0637605121390692
23,"Cred_Real_Total","Selic_rate",0.112874443183935
23,"Cred_Real_Total","d_ToT",0.00595683638041484
23,"Cred_Real_Total","FCI_ENDO_AVG",0.0602113065450505
23,"Cred_Real_Total","Cred_Real_Total",0.41021626233809
23,"Cred_Real_Total","IMAEP_yoy",0.0270037017183642
23,"Cred_Real_Total","IPC_yoy",0.151338036955884
24,"Cred_Real_Total","VIX",0.0111521439133075
24,"Cred_Real_Total","SP500",0.00112931669897968
24,"Cred_Real_Total","DXY",0.152007191337171
24,"Cred_Real_Total","US_10Y",0.0141907839368087
24,"Cred_Real_Total","FFER",0.0664741756764091
24,"Cred_Real_Total","Selic_rate",0.111821679402403
24,"Cred_Real_Total","d_ToT",0.00639808119319964
24,"Cred_Real_Total","FCI_ENDO_AVG",0.060863132055452
24,"Cred_Real_Total","Cred_Real_Total",0.399565669514148
24,"Cred_Real_Total","IMAEP_yoy",0.026395189867733
24,"Cred_Real_Total","IPC_yoy",0.150002636404387
1,"IMAEP_yoy","VIX",5.90647534867502e-05
1,"IMAEP_yoy","SP500",0.02239270988649
1,"IMAEP_yoy","DXY",6.1079379164854e-05
1,"IMAEP_yoy","US_10Y",0.00279107373012658
1,"IMAEP_yoy","FFER",2.49877242716466e-07
1,"IMAEP_yoy","Selic_rate",0.00419059419208982
1,"IMAEP_yoy","d_ToT",0.000488237456480853
1,"IMAEP_yoy","FCI_ENDO_AVG",7.30084527304318e-06
1,"IMAEP_yoy","Cred_Real_Total",0.00704503904033816
1,"IMAEP_yoy","IMAEP_yoy",0.962964650839307
1,"IMAEP_yoy","IPC_yoy",0
2,"IMAEP_yoy","VIX",0.0137142466097885
2,"IMAEP_yoy","SP500",0.0246906091776429
2,"IMAEP_yoy","DXY",6.10196957301135e-05
2,"IMAEP_yoy","US_10Y",0.00861999318794831
2,"IMAEP_yoy","FFER",9.60667535788662e-05
2,"IMAEP_yoy","Selic_rate",0.00295994094963385
2,"IMAEP_yoy","d_ToT",0.00897793602078395
2,"IMAEP_yoy","FCI_ENDO_AVG",5.99365535114348e-05
2,"IMAEP_yoy","Cred_Real_Total",0.00511255479545367
2,"IMAEP_yoy","IMAEP_yoy",0.934608469325432
2,"IMAEP_yoy","IPC_yoy",0.00109922693049678
3,"IMAEP_yoy","VIX",0.0312482226157459
3,"IMAEP_yoy","SP500",0.0265677614472339
3,"IMAEP_yoy","DXY",0.000483615421166098
3,"IMAEP_yoy","US_10Y",0.0145069000131255
3,"IMAEP_yoy","FFER",0.000342982400768594
3,"IMAEP_yoy","Selic_rate",0.00291087435403513
3,"IMAEP_yoy","d_ToT",0.00880424982486907
3,"IMAEP_yoy","FCI_ENDO_AVG",6.88687309324057e-05
3,"IMAEP_yoy","Cred_Real_Total",0.00457680221851174
3,"IMAEP_yoy","IMAEP_yoy",0.908482274737717
3,"IMAEP_yoy","IPC_yoy",0.00200744823589432
4,"IMAEP_yoy","VIX",0.0458521325898843
4,"IMAEP_yoy","SP500",0.0280838750303562
4,"IMAEP_yoy","DXY",0.00234200235226801
4,"IMAEP_yoy","US_10Y",0.0204738921373172
4,"IMAEP_yoy","FFER",0.000580637488520863
4,"IMAEP_yoy","Selic_rate",0.00311735066029633
4,"IMAEP_yoy","d_ToT",0.00848939695998998
4,"IMAEP_yoy","FCI_ENDO_AVG",0.000111671281515603
4,"IMAEP_yoy","Cred_Real_Total",0.00430536731047521
4,"IMAEP_yoy","IMAEP_yoy",0.884721629902327
4,"IMAEP_yoy","IPC_yoy",0.00192204428704923
5,"IMAEP_yoy","VIX",0.0569104757962991
5,"IMAEP_yoy","SP500",0.0288780223748368
5,"IMAEP_yoy","DXY",0.00529600202244967
5,"IMAEP_yoy","US_10Y",0.0251581013786389
5,"IMAEP_yoy","FFER",0.000719597927573154
5,"IMAEP_yoy","Selic_rate",0.00368486477740327
5,"IMAEP_yoy","d_ToT",0.00824647142301121
5,"IMAEP_yoy","FCI_ENDO_AVG",0.000244990440447443
5,"IMAEP_yoy","Cred_Real_Total",0.00415350569644555
5,"IMAEP_yoy","IMAEP_yoy",0.864699536978741
5,"IMAEP_yoy","IPC_yoy",0.00200843118415406
6,"IMAEP_yoy","VIX",0.0644778689529215
6,"IMAEP_yoy","SP500",0.0293681967685953
6,"IMAEP_yoy","DXY",0.00913141378495412
6,"IMAEP_yoy","US_10Y",0.0283402235484476
6,"IMAEP_yoy","FFER",0.000748853652309673
6,"IMAEP_yoy","Selic_rate",0.00436045368551507
6,"IMAEP_yoy","d_ToT",0.00809039335545033
6,"IMAEP_yoy","FCI_ENDO_AVG",0.000471150403083432
6,"IMAEP_yoy","Cred_Real_Total",0.00406234000673599
6,"IMAEP_yoy","IMAEP_yoy",0.848353768019257
6,"IMAEP_yoy","IPC_yoy",0.00259533782272985
7,"IMAEP_yoy","VIX",0.0691932760269357
7,"IMAEP_yoy","SP500",0.0296508707666633
7,"IMAEP_yoy","DXY",0.0136469975343836
7,"IMAEP_yoy","US_10Y",0.0303030472259791
7,"IMAEP_yoy","FFER",0.000734376029396894
7,"IMAEP_yoy","Selic_rate",0.00496865816689311
7,"IMAEP_yoy","d_ToT",0.00799977131473974
7,"IMAEP_yoy","FCI_ENDO_AVG",0.000809395253607017
7,"IMAEP_yoy","Cred_Real_Total",0.00400504395156027
7,"IMAEP_yoy","IMAEP_yoy",0.835100066798353
7,"IMAEP_yoy","IPC_yoy",0.00358849693148871
8,"IMAEP_yoy","VIX",0.07185765814494
8,"IMAEP_yoy","SP500",0.0297925512453311
8,"IMAEP_yoy","DXY",0.0186434355610996
8,"IMAEP_yoy","US_10Y",0.0314117386189518
8,"IMAEP_yoy","FFER",0.000750463071482192
8,"IMAEP_yoy","Selic_rate",0.00542448803497
8,"IMAEP_yoy","d_ToT",0.00796907246174776
8,"IMAEP_yoy","FCI_ENDO_AVG",0.00126077718151552
8,"IMAEP_yoy","Cred_Real_Total",0.00396872145106704
8,"IMAEP_yoy","IMAEP_yoy",0.824150940471182
8,"IMAEP_yoy","IPC_yoy",0.00477015375771286
9,"IMAEP_yoy","VIX",0.0731770795518397
9,"IMAEP_yoy","SP500",0.0298327070006679
9,"IMAEP_yoy","DXY",0.0239046127691668
9,"IMAEP_yoy","US_10Y",0.0319747252454231
9,"IMAEP_yoy","FFER",0.000847229372416537
9,"IMAEP_yoy","Selic_rate",0.0057188614211727
9,"IMAEP_yoy","d_ToT",0.00799663533634097
9,"IMAEP_yoy","FCI_ENDO_AVG",0.00181091470484746
9,"IMAEP_yoy","Cred_Real_Total",0.00394563483040648
9,"IMAEP_yoy","IMAEP_yoy",0.814858591231404
9,"IMAEP_yoy","IPC_yoy",0.00593300853631477
10,"IMAEP_yoy","VIX",0.0736712634645122
10,"IMAEP_yoy","SP500",0.0298035756871606
10,"IMAEP_yoy","DXY",0.0292265226868509
10,"IMAEP_yoy","US_10Y",0.0322132810924732
10,"IMAEP_yoy","FFER",0.00104156146794135
10,"IMAEP_yoy","Selic_rate",0.00587790325152326
10,"IMAEP_yoy","d_ToT",0.00808166107448046
10,"IMAEP_yoy","FCI_ENDO_AVG",0.00243431404990953
10,"IMAEP_yoy","Cred_Real_Total",0.00393113798929874
10,"IMAEP_yoy","IMAEP_yoy",0.806782264158512
10,"IMAEP_yoy","IPC_yoy",0.00693651507733795
11,"IMAEP_yoy","VIX",0.0736894487938214
11,"IMAEP_yoy","SP500",0.0297298332374599
11,"IMAEP_yoy","DXY",0.034436023269005
11,"IMAEP_yoy","US_10Y",0.0322716955607025
11,"IMAEP_yoy","FFER",0.00132193858886174
11,"IMAEP_yoy","Selic_rate",0.00593955852974241
11,"IMAEP_yoy","d_ToT",0.0082197408933816
11,"IMAEP_yoy","FCI_ENDO_AVG",0.00310153178563298
11,"IMAEP_yoy","Cred_Real_Total",0.00392224667813562
11,"IMAEP_yoy","IMAEP_yoy",0.799654810614581
11,"IMAEP_yoy","IPC_yoy",0.00771317204867608
12,"IMAEP_yoy","VIX",0.0734536639483453
12,"IMAEP_yoy","SP500",0.0296304686470218
12,"IMAEP_yoy","DXY",0.0394004982229072
12,"IMAEP_yoy","US_10Y",0.0322381629967728
12,"IMAEP_yoy","FFER",0.00165898544628839
12,"IMAEP_yoy","Selic_rate",0.00594069071144156
12,"IMAEP_yoy","d_ToT",0.00840160017581323
12,"IMAEP_yoy","FCI_ENDO_AVG",0.0037841722540291
12,"IMAEP_yoy","Cred_Real_Total",0.00391692178505085
12,"IMAEP_yoy","IMAEP_yoy",0.793321165290168
12,"IMAEP_yoy","IPC_yoy",0.00825367052216153
13,"IMAEP_yoy","VIX",0.0730995151520232
13,"IMAEP_yoy","SP500",0.0295194456141647
13,"IMAEP_yoy","DXY",0.0440287133884278
13,"IMAEP_yoy","US_10Y",0.0321643377736488
13,"IMAEP_yoy","FFER",0.00201643425409729
13,"IMAEP_yoy","Selic_rate",0.00591154025026498
13,"IMAEP_yoy","d_ToT",0.00861351409586089
13,"IMAEP_yoy","FCI_ENDO_AVG",0.00445786928040443
13,"IMAEP_yoy","Cred_Real_Total",0.00391367604532117
13,"IMAEP_yoy","IMAEP_yoy",0.787689003308398
13,"IMAEP_yoy","IPC_yoy",0.0085859508373889
14,"IMAEP_yoy","VIX",0.0727067636552232
14,"IMAEP_yoy","SP500",0.0294065829665525
14,"IMAEP_yoy","DXY",0.0482664466996084
14,"IMAEP_yoy","US_10Y",0.0320797016581852
14,"IMAEP_yoy","FFER",0.00235983967909842
14,"IMAEP_yoy","Selic_rate",0.00587414615813565
14,"IMAEP_yoy","d_ToT",0.00883921233390358
14,"IMAEP_yoy","FCI_ENDO_AVG",0.00510356233222877
14,"IMAEP_yoy","Cred_Real_Total",0.00391137726347689
14,"IMAEP_yoy","IMAEP_yoy",0.782696012142939
14,"IMAEP_yoy","IPC_yoy",0.00875635511064822
15,"IMAEP_yoy","VIX",0.0723201893514772
15,"IMAEP_yoy","SP500",0.0292983726267828
15,"IMAEP_yoy","DXY",0.0520896326118916
15,"IMAEP_yoy","US_10Y",0.032000905536619
15,"IMAEP_yoy","FFER",0.00266217193247864
15,"IMAEP_yoy","Selic_rate",0.00584276333900622
15,"IMAEP_yoy","d_ToT",0.00906221676221369
15,"IMAEP_yoy","FCI_ENDO_AVG",0.0057076382360015
15,"IMAEP_yoy","Cred_Real_Total",0.00390915619944016
15,"IMAEP_yoy","IMAEP_yoy",0.778291289678334
15,"IMAEP_yoy","IPC_yoy",0.00881566372575543
16,"IMAEP_yoy","VIX",0.0719631217361897
16,"IMAEP_yoy","SP500",0.029198766388751
16,"IMAEP_yoy","DXY",0.0554970307329239
16,"IMAEP_yoy","US_10Y",0.0319373408265233
16,"IMAEP_yoy","FFER",0.00290644836671716
16,"IMAEP_yoy","Selic_rate",0.00582512959797538
16,"IMAEP_yoy","d_ToT",0.00926798915491182
16,"IMAEP_yoy","FCI_ENDO_AVG",0.00626142472577427
16,"IMAEP_yoy","Cred_Real_Total",0.00390636948510839
16,"IMAEP_yoy","IMAEP_yoy",0.774426120277742
16,"IMAEP_yoy","IPC_yoy",0.00881025870738334
17,"IMAEP_yoy","VIX",0.0716459821599203
17,"IMAEP_yoy","SP500",0.0291098557708418
17,"IMAEP_yoy","DXY",0.0585035178903365
17,"IMAEP_yoy","US_10Y",0.0318942335197844
17,"IMAEP_yoy","FFER",0.00308602669022642
17,"IMAEP_yoy","Selic_rate",0.00582398930767994
17,"IMAEP_yoy","d_ToT",0.00944546451877903
17,"IMAEP_yoy","FCI_ENDO_AVG",0.00676038803919062
17,"IMAEP_yoy","Cred_Real_Total",0.00390258767062736
17,"IMAEP_yoy","IMAEP_yoy",0.771050426897209
17,"IMAEP_yoy","IPC_yoy",0.00877752753540444
18,"IMAEP_yoy","VIX",0.0713716031649554
18,"IMAEP_yoy","SP500",0.0290324290866468
18,"IMAEP_yoy","DXY",0.0611344868059394
18,"IMAEP_yoy","US_10Y",0.0318742520945394
18,"IMAEP_yoy","FFER",0.00320331183442898
18,"IMAEP_yoy","Selic_rate",0.00583857698845581
18,"IMAEP_yoy","d_ToT",0.00958784146319672
18,"IMAEP_yoy","FCI_ENDO_AVG",0.00720325450755192
18,"IMAEP_yoy","Cred_Real_Total",0.00389759105250331
18,"IMAEP_yoy","IMAEP_yoy",0.768112325686879
18,"IMAEP_yoy","IPC_yoy",0.00874432731490363
19,"IMAEP_yoy","VIX",0.0711385232014044
19,"IMAEP_yoy","SP500",0.0289664047725027
19,"IMAEP_yoy","DXY",0.0634214549173663
19,"IMAEP_yoy","US_10Y",0.0318783010313012
19,"IMAEP_yoy","FFER",0.00326757425298422
19,"IMAEP_yoy","Selic_rate",0.00586592300427732
19,"IMAEP_yoy","d_ToT",0.00969267423515954
19,"IMAEP_yoy","FCI_ENDO_AVG",0.007591178264411
19,"IMAEP_yoy","Cred_Real_Total",0.00389136376993168
19,"IMAEP_yoy","IMAEP_yoy",0.765559189588364
19,"IMAEP_yoy","IPC_yoy",0.00872741296229794
20,"IMAEP_yoy","VIX",0.0709430238466904
20,"IMAEP_yoy","SP500",0.0289111553755049
20,"IMAEP_yoy","DXY",0.0653987929239203
20,"IMAEP_yoy","US_10Y",0.0319059162602881
20,"IMAEP_yoy","FFER",0.00329244370465835
20,"IMAEP_yoy","Selic_rate",0.00590192691482225
20,"IMAEP_yoy","d_ToT",0.00976141713155382
20,"IMAEP_yoy","FCI_ENDO_AVG",0.00792701357749345
20,"IMAEP_yoy","Cred_Real_Total",0.00388408149962005
20,"IMAEP_yoy","IMAEP_yoy",0.763339270010253
20,"IMAEP_yoy","IPC_yoy",0.00873495875519504
21,"IMAEP_yoy","VIX",0.0707803860659065
21,"IMAEP_yoy","SP500",0.0288657408377073
21,"IMAEP_yoy","DXY",0.0671014002353038
21,"IMAEP_yoy","US_10Y",0.0319555001112711
21,"IMAEP_yoy","FFER",0.00329348754185634
21,"IMAEP_yoy","Selic_rate",0.00594218790415707
21,"IMAEP_yoy","d_ToT",0.00979860938246907
21,"IMAEP_yoy","FCI_ENDO_AVG",0.00821471214706243
21,"IMAEP_yoy","Cred_Real_Total",0.00387609112082451
21,"IMAEP_yoy","IMAEP_yoy",0.761403337606308
21,"IMAEP_yoy","IPC_yoy",0.00876854704713345
22,"IMAEP_yoy","VIX",0.0706456569421878
22,"IMAEP_yoy","SP500",0.028829070275175
22,"IMAEP_yoy","DXY",0.0685631358859334
22,"IMAEP_yoy","US_10Y",0.0320245171139057
22,"IMAEP_yoy","FFER",0.00328613684346194
22,"IMAEP_yoy","Selic_rate",0.00598260487339472
22,"IMAEP_yoy","d_ToT",0.00981088469058784
22,"IMAEP_yoy","FCI_ENDO_AVG",0.00845884460682612
22,"IMAEP_yoy","Cred_Real_Total",0.00386788264351678
22,"IMAEP_yoy","IMAEP_yoy",0.759706055852831
22,"IMAEP_yoy","IPC_yoy",0.00882521027217956
23,"IMAEP_yoy","VIX",0.0705341046857567
23,"IMAEP_yoy","SP500",0.0288000094760776
23,"IMAEP_yoy","DXY",0.0698158266202013
23,"IMAEP_yoy","US_10Y",0.0321097012113018
23,"IMAEP_yoy","FFER",0.00328410080475553
23,"IMAEP_yoy","Selic_rate",0.00601977089464742
23,"IMAEP_yoy","d_ToT",0.00980596077663492
23,"IMAEP_yoy","FCI_ENDO_AVG",0.00866423492871829
23,"IMAEP_yoy","Cred_Real_Total",0.00386005489934826
23,"IMAEP_yoy","IMAEP_yoy",0.75820695790759
23,"IMAEP_yoy","IPC_yoy",0.00889927779496824
24,"IMAEP_yoy","VIX",0.0704414715015702
24,"IMAEP_yoy","SP500",0.0287774486089404
24,"IMAEP_yoy","DXY",0.0708887002881091
24,"IMAEP_yoy","US_10Y",0.0322072849218552
24,"IMAEP_yoy","FFER",0.00329831386884124
24,"IMAEP_yoy","Selic_rate",0.00605119274344964
24,"IMAEP_yoy","d_ToT",0.00979172465732378
24,"IMAEP_yoy","FCI_ENDO_AVG",0.00883569210273236
24,"IMAEP_yoy","Cred_Real_Total",0.00385327719135185
24,"IMAEP_yoy","IMAEP_yoy",0.756870994689439
24,"IMAEP_yoy","IPC_yoy",0.00898389942638699
1,"IPC_yoy","VIX",9.3648090634431e-07
1,"IPC_yoy","SP500",0.00259818211633111
1,"IPC_yoy","DXY",0.00435514981099552
1,"IPC_yoy","US_10Y",0.000179031704822152
1,"IPC_yoy","FFER",0.00558288683956768
1,"IPC_yoy","Selic_rate",0.00720456662843371
1,"IPC_yoy","d_ToT",0.00180676683711867
1,"IPC_yoy","FCI_ENDO_AVG",0.00900717511385244
1,"IPC_yoy","Cred_Real_Total",0.216059466862278
1,"IPC_yoy","IMAEP_yoy",0.000436168703642058
1,"IPC_yoy","IPC_yoy",0.752769668902052
2,"IPC_yoy","VIX",0.00104534923784528
2,"IPC_yoy","SP500",0.00128936588548249
2,"IPC_yoy","DXY",0.00638309060588636
2,"IPC_yoy","US_10Y",0.0102918224427449
2,"IPC_yoy","FFER",0.005151276074356
2,"IPC_yoy","Selic_rate",0.0156424459583469
2,"IPC_yoy","d_ToT",0.000763223969772273
2,"IPC_yoy","FCI_ENDO_AVG",0.00854167025617657
2,"IPC_yoy","Cred_Real_Total",0.171441988929222
2,"IPC_yoy","IMAEP_yoy",0.00436401408311876
2,"IPC_yoy","IPC_yoy",0.775085752557048
3,"IPC_yoy","VIX",0.00072330427561813
3,"IPC_yoy","SP500",0.00282012147694157
3,"IPC_yoy","DXY",0.00479421831974309
3,"IPC_yoy","US_10Y",0.0226063375435122
3,"IPC_yoy","FFER",0.00466284324642356
3,"IPC_yoy","Selic_rate",0.0181372331741939
3,"IPC_yoy","d_ToT",0.00167923184343034
3,"IPC_yoy","FCI_ENDO_AVG",0.0076024004065324
3,"IPC_yoy","Cred_Real_Total",0.152187895627528
3,"IPC_yoy","IMAEP_yoy",0.00460801531225076
3,"IPC_yoy","IPC_yoy",0.780178398773826
4,"IPC_yoy","VIX",0.00101418233060792
4,"IPC_yoy","SP500",0.00315740074353976
4,"IPC_yoy","DXY",0.00381807578109592
4,"IPC_yoy","US_10Y",0.0345433053130872
4,"IPC_yoy","FFER",0.00403445270320978
4,"IPC_yoy","Selic_rate",0.0185443969136092
4,"IPC_yoy","d_ToT",0.00294926135872173
4,"IPC_yoy","FCI_ENDO_AVG",0.0064580674069414
4,"IPC_yoy","Cred_Real_Total",0.141648534212984
4,"IPC_yoy","IMAEP_yoy",0.00389928882858584
4,"IPC_yoy","IPC_yoy",0.779933034407617
5,"IPC_yoy","VIX",0.00218085507587373
5,"IPC_yoy","SP500",0.00332699718147941
5,"IPC_yoy","DXY",0.00428567888712279
5,"IPC_yoy","US_10Y",0.0455840258071383
5,"IPC_yoy","FFER",0.0034442171502562
5,"IPC_yoy","Selic_rate",0.0180230199635205
5,"IPC_yoy","d_ToT",0.00495078135163941
5,"IPC_yoy","FCI_ENDO_AVG",0.00553167524742655
5,"IPC_yoy","Cred_Real_Total",0.134396117859554
5,"IPC_yoy","IMAEP_yoy",0.00332317478442078
5,"IPC_yoy","IPC_yoy",0.774953456691568
6,"IPC_yoy","VIX",0.00378016761179777
6,"IPC_yoy","SP500",0.00335017088457389
6,"IPC_yoy","DXY",0.00597770571466075
6,"IPC_yoy","US_10Y",0.055498923559883
6,"IPC_yoy","FFER",0.00310116331952693
6,"IPC_yoy","Selic_rate",0.0172363310608082
6,"IPC_yoy","d_ToT",0.00732935293856158
6,"IPC_yoy","FCI_ENDO_AVG",0.0049182959387622
6,"IPC_yoy","Cred_Real_Total",0.129028824367114
6,"IPC_yoy","IMAEP_yoy",0.00297292059330305
6,"IPC_yoy","IPC_yoy",0.766806144011008
7,"IPC_yoy","VIX",0.00547993969236087
7,"IPC_yoy","SP500",0.00334970147164347
7,"IPC_yoy","DXY",0.00850900698603002
7,"IPC_yoy","US_10Y",0.064152248331499
7,"IPC_yoy","FFER",0.00308502225138375
7,"IPC_yoy","Selic_rate",0.0164145346020755
7,"IPC_yoy","d_ToT",0.0099942871404084
7,"IPC_yoy","FCI_ENDO_AVG",0.00457653161347328
7,"IPC_yoy","Cred_Real_Total",0.124848356041206
7,"IPC_yoy","IMAEP_yoy",0.00284103022001708
7,"IPC_yoy","IPC_yoy",0.756749341649902
8,"IPC_yoy","VIX",0.00711768051323912
8,"IPC_yoy","SP500",0.00334617717989815
8,"IPC_yoy","DXY",0.0115331961191163
8,"IPC_yoy","US_10Y",0.0715369009551196
8,"IPC_yoy","FFER",0.00336799939674776
8,"IPC_yoy","Selic_rate",0.0156612755536374
8,"IPC_yoy","d_ToT",0.0127977042081776
8,"IPC_yoy","FCI_ENDO_AVG",0.00444147267690981
8,"IPC_yoy","Cred_Real_Total",0.121510063153907
8,"IPC_yoy","IMAEP_yoy",0.00287946317830957
8,"IPC_yoy","IPC_yoy",0.745808067064937
9,"IPC_yoy","VIX",0.00862542305979619
9,"IPC_yoy","SP500",0.00335453186280995
9,"IPC_yoy","DXY",0.0147879247839798
9,"IPC_yoy","US_10Y",0.0777270250226819
9,"IPC_yoy","FFER",0.00386262696633479
9,"IPC_yoy","Selic_rate",0.0150151039409802
9,"IPC_yoy","d_ToT",0.0156260812324288
9,"IPC_yoy","FCI_ENDO_AVG",0.00445321280335872
9,"IPC_yoy","Cred_Real_Total",0.118805651523866
9,"IPC_yoy","IMAEP_yoy",0.00302802709458652
9,"IPC_yoy","IPC_yoy",0.734714391709178
10,"IPC_yoy","VIX",0.00998416459278754
10,"IPC_yoy","SP500",0.00337969231551966
10,"IPC_yoy","DXY",0.0180868115197221
10,"IPC_yoy","US_10Y",0.0828379058550848
10,"IPC_yoy","FFER",0.00446290649552823
10,"IPC_yoy","Selic_rate",0.0144859121686157
10,"IPC_yoy","d_ToT",0.0183671164086467
10,"IPC_yoy","FCI_ENDO_AVG",0.00456313466848707
